env=rware-multiteam-tiny-4ag-2teams-v0 agents=1 obs_dim=183 action_dim=5 device=cuda
env_mechanics n_agents=1 num_observations=1 action_space=Tuple(Discrete(5)) observation_space=Tuple(Box(-inf, inf, (183,), float32)) request_queue_size=1
C:\Users\95101\anaconda3\envs\RWARE_MARL\Lib\site-packages\gymnasium\utils\passive_env_checker.py:244: UserWarning: [33mWARN: The reward returned by `step()` must be a float, int, np.integer or np.floating, actual type: <class 'list'>[0m
  logger.warn(
iter=0016 steps=16384 sps=234.9 return=-0.193 task=0.000 shape=-0.193 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.50 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0015 v_loss=0.0001 ent=0.476 rew_nz=0.269 skip=0.00 turn=0.21 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0017 steps=17408 sps=234.9 return=-0.274 task=0.000 shape=-0.274 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=1.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0022 v_loss=0.0001 ent=0.423 rew_nz=0.241 skip=0.00 turn=0.19 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0018 steps=18432 sps=234.9 return=-0.172 task=0.000 shape=-0.172 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0033 v_loss=0.0001 ent=0.377 rew_nz=0.215 skip=0.00 turn=0.18 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0019 steps=19456 sps=235.2 return=-0.123 task=0.000 shape=-0.123 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.50 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0016 v_loss=0.0002 ent=0.352 rew_nz=0.263 skip=0.00 turn=0.21 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0020 steps=20480 sps=235.1 return=-0.176 task=0.000 shape=-0.176 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.50 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0003 v_loss=0.0001 ent=0.288 rew_nz=0.173 skip=0.00 turn=0.16 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0021 steps=21504 sps=235.2 return=-0.086 task=0.000 shape=-0.086 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0005 v_loss=0.0001 ent=0.260 rew_nz=0.156 skip=0.00 turn=0.13 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0022 steps=22528 sps=235.6 return=-0.119 task=0.000 shape=-0.119 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0007 v_loss=0.0001 ent=0.255 rew_nz=0.179 skip=0.00 turn=0.15 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0023 steps=23552 sps=236.0 return=-0.152 task=0.000 shape=-0.152 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0004 v_loss=0.0001 ent=0.254 rew_nz=0.192 skip=0.00 turn=0.17 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0024 steps=24576 sps=235.9 return=-0.105 task=0.000 shape=-0.105 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.50 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0007 v_loss=0.0001 ent=0.246 rew_nz=0.181 skip=0.00 turn=0.16 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0025 steps=25600 sps=236.1 return=-0.109 task=0.000 shape=-0.109 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0005 v_loss=0.0001 ent=0.233 rew_nz=0.174 skip=0.00 turn=0.15 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
