env=rware-multiteam-tiny-4ag-2teams-v0 agents=1 obs_dim=183 action_dim=5 device=cuda
C:\Users\95101\anaconda3\envs\RWARE_Project\lib\site-packages\gymnasium\utils\passive_env_checker.py:244: UserWarning: [33mWARN: The reward returned by `step()` must be a float, int, np.integer or np.floating, actual type: <class 'list'>[0m
  logger.warn(
iter=0150 steps=76800 sps=376.6 return=-3.127 len=500.0 events=0.00 pi_loss=-0.0062 v_loss=0.0025 ent=0.963 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
eval iter=0150 return=-1.154 length=500.0
iter=0155 steps=79360 sps=373.9 return=-2.886 len=500.0 events=0.00 pi_loss=-0.0023 v_loss=0.0027 ent=0.881 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0160 steps=81920 sps=374.7 return=-2.985 len=500.0 events=0.00 pi_loss=-0.0058 v_loss=0.0032 ent=0.910 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0165 steps=84480 sps=375.3 return=-2.525 len=500.0 events=0.00 pi_loss=-0.0020 v_loss=0.0026 ent=0.855 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0170 steps=87040 sps=375.8 return=-3.005 len=500.0 events=0.00 pi_loss=-0.0049 v_loss=0.0022 ent=0.876 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0175 steps=89600 sps=376.3 return=-2.761 len=500.0 events=0.00 pi_loss=-0.0036 v_loss=0.0030 ent=0.839 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0180 steps=92160 sps=376.6 return=-3.448 len=500.0 events=0.00 pi_loss=-0.0009 v_loss=0.0037 ent=0.743 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0185 steps=94720 sps=376.9 return=-2.672 len=500.0 events=0.00 pi_loss=-0.0039 v_loss=0.0025 ent=0.649 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0190 steps=97280 sps=377.2 return=-2.635 len=500.0 events=0.00 pi_loss=-0.0028 v_loss=0.0024 ent=0.832 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0195 steps=99840 sps=377.6 return=-3.488 len=500.0 events=0.00 pi_loss=-0.0022 v_loss=0.0025 ent=0.820 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0200 steps=102400 sps=378.0 return=-3.135 len=500.0 events=0.00 pi_loss=-0.0045 v_loss=0.0028 ent=0.845 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
eval iter=0200 return=-1.097 length=500.0
iter=0205 steps=104960 sps=375.9 return=-2.335 len=500.0 events=0.00 pi_loss=-0.0034 v_loss=0.0022 ent=0.786 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0210 steps=107520 sps=376.4 return=-2.006 len=500.0 events=0.00 pi_loss=-0.0029 v_loss=0.0022 ent=0.836 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0215 steps=110080 sps=376.9 return=-2.439 len=500.0 events=0.00 pi_loss=-0.0007 v_loss=0.0035 ent=0.649 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0220 steps=112640 sps=377.2 return=-6.923 len=500.0 events=0.00 pi_loss=0.0183 v_loss=0.0076 ent=1.154 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0225 steps=115200 sps=377.6 return=-3.105 len=500.0 events=0.00 pi_loss=-0.0036 v_loss=0.0027 ent=0.856 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0230 steps=117760 sps=377.9 return=-3.182 len=500.0 events=0.00 pi_loss=-0.0002 v_loss=0.0027 ent=0.784 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0235 steps=120320 sps=378.1 return=-4.424 len=500.0 events=0.00 pi_loss=-0.0003 v_loss=0.0026 ent=0.872 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0240 steps=122880 sps=378.4 return=-2.655 len=500.0 events=0.00 pi_loss=-0.0017 v_loss=0.0023 ent=0.835 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0245 steps=125440 sps=378.8 return=-3.379 len=500.0 events=0.00 pi_loss=-0.0009 v_loss=0.0042 ent=0.868 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0250 steps=128000 sps=379.0 return=-2.665 len=500.0 events=0.00 pi_loss=-0.0042 v_loss=0.0046 ent=0.872 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
eval iter=0250 return=-1.150 length=500.0
iter=0255 steps=130560 sps=377.0 return=-3.248 len=500.0 events=0.00 pi_loss=-0.0035 v_loss=0.0032 ent=1.030 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0260 steps=133120 sps=377.3 return=-3.051 len=500.0 events=0.00 pi_loss=-0.0045 v_loss=0.0026 ent=1.048 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0265 steps=135680 sps=377.6 return=-2.394 len=500.0 events=0.00 pi_loss=-0.0023 v_loss=0.0024 ent=0.918 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0270 steps=138240 sps=377.9 return=-3.026 len=500.0 events=0.00 pi_loss=-0.0025 v_loss=0.0034 ent=1.122 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0275 steps=140800 sps=377.9 return=-3.987 len=500.0 events=0.00 pi_loss=-0.0105 v_loss=0.0038 ent=1.054 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0280 steps=143360 sps=378.2 return=-2.137 len=500.0 events=0.00 pi_loss=-0.0035 v_loss=0.0044 ent=0.845 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0285 steps=145920 sps=378.2 return=-2.495 len=500.0 events=0.00 pi_loss=-0.0028 v_loss=0.0020 ent=0.859 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0290 steps=148480 sps=378.3 return=-2.797 len=500.0 events=0.00 pi_loss=-0.0043 v_loss=0.0023 ent=0.683 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0295 steps=151040 sps=378.6 return=-2.686 len=500.0 events=0.00 pi_loss=-0.0037 v_loss=0.0024 ent=0.662 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0300 steps=153600 sps=378.8 return=-1.714 len=500.0 events=0.00 pi_loss=-0.0028 v_loss=0.0018 ent=0.675 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
eval iter=0300 return=-0.269 length=500.0
iter=0305 steps=156160 sps=377.5 return=-1.993 len=500.0 events=0.00 pi_loss=-0.0044 v_loss=0.0016 ent=0.638 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0310 steps=158720 sps=377.7 return=-3.992 len=500.0 events=0.00 pi_loss=-0.0057 v_loss=0.0062 ent=0.602 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0315 steps=161280 sps=378.1 return=-2.227 len=500.0 events=0.00 pi_loss=-0.0034 v_loss=0.0012 ent=0.777 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
