env=rware-multiteam-tiny-4ag-2teams-v0 agents=1 obs_dim=183 action_dim=5 device=cuda
env_mechanics n_agents=1 num_observations=1 action_space=Tuple(Discrete(5)) observation_space=Tuple(Box(-inf, inf, (183,), float32)) request_queue_size=1
C:\Users\95101\anaconda3\envs\RWARE_MARL\Lib\site-packages\gymnasium\utils\passive_env_checker.py:244: UserWarning: [33mWARN: The reward returned by `step()` must be a float, int, np.integer or np.floating, actual type: <class 'list'>[0m
  logger.warn(
iter=0015 steps=15360 sps=277.8 return=-0.065 task=0.000 shape=-0.065 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=1.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0008 v_loss=0.0003 ent=1.294 rew_nz=0.016 rew_pos=0.012 skip=0.00 maxp=0.32 turn=0.58 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0016 steps=16384 sps=278.7 return=-0.038 task=0.000 shape=-0.038 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=1.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0013 v_loss=0.0002 ent=1.306 rew_nz=0.006 rew_pos=0.005 skip=0.00 maxp=0.31 turn=0.62 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0017 steps=17408 sps=279.7 return=-0.043 task=0.000 shape=-0.043 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=1.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0017 v_loss=0.0002 ent=1.287 rew_nz=0.007 rew_pos=0.004 skip=0.00 maxp=0.32 turn=0.64 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0018 steps=18432 sps=280.6 return=-0.103 task=0.000 shape=-0.103 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=1.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0015 v_loss=0.0001 ent=1.305 rew_nz=0.014 rew_pos=0.010 skip=0.00 maxp=0.33 turn=0.66 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0019 steps=19456 sps=281.5 return=0.022 task=0.000 shape=0.022 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.50 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0006 v_loss=0.0001 ent=1.310 rew_nz=0.009 rew_pos=0.009 skip=0.00 maxp=0.35 turn=0.65 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0020 steps=20480 sps=281.6 return=0.040 task=0.000 shape=0.040 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.50 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0007 v_loss=0.0044 ent=1.316 rew_nz=0.020 rew_pos=0.020 skip=0.00 maxp=0.33 turn=0.63 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0021 steps=21504 sps=282.7 return=0.373 task=0.333 shape=0.040 len=500.0 events=0.33 deliveries=0.33 returns=0.00 pickup_sr=0.67 delivery_sr=0.33 full_cycle=0.00 pi_loss=-0.0004 v_loss=0.0007 ent=1.310 rew_nz=0.005 rew_pos=0.005 skip=0.00 maxp=0.31 turn=0.63 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0022 steps=22528 sps=283.3 return=0.012 task=0.000 shape=0.012 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0022 v_loss=0.0003 ent=1.328 rew_nz=0.008 rew_pos=0.008 skip=0.00 maxp=0.31 turn=0.58 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0023 steps=23552 sps=284.1 return=-0.010 task=0.000 shape=-0.010 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=1.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0003 v_loss=0.0003 ent=1.279 rew_nz=0.017 rew_pos=0.015 skip=0.00 maxp=0.37 turn=0.58 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0024 steps=24576 sps=284.8 return=0.007 task=0.000 shape=0.007 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=1.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0015 v_loss=0.0002 ent=1.275 rew_nz=0.017 rew_pos=0.016 skip=0.00 maxp=0.39 turn=0.51 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
